Ville;Corps;Activité;Produit;Année;Indice
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;2020;122.9
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;2021;129.8
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Buse en béton ou PVC;2022;140.2
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2005;100.0
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2006;103.2
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2007;103.3
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2008;98.8
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2009;102.0
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2010;107.5
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2011;110.9
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2012;113.3
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2013;116.7
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2014;116.9
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2015;120.7
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2016;121.8
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2017;122.4
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2018;122.8
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2019;123.7
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2020;112.2
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2021;118.0
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Bordures;2022;126.6
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2005;100.0
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2006;105.2
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2007;109.4
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2008;107.0
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2009;108.1
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2010;117.7
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2011;122.7
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2012;127.7
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2013;127.4
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2014;130.6
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2015;133.2
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2016;139.1
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2017;141.0
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2018;143.6
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2019;143.5
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2020;136.3
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2021;143.4
YOUSSOUFIA;Gros œuvre;Agglomérés et articles en ciment ou en PVC;Poutres préfabriquées;2022;154.1
