Agglomération;Type d'habitat;Envergure;Année;Montants moyens des loyers (MAD);Indices des montants moyens des loyers
Boujdour;Maison sur lot économique;PT;2003;584;107
Boujdour;Maison sur lot économique;PT;2004;566;104
Boujdour;Maison sur lot économique;PT;2005;566;104
Boujdour;Maison sur lot économique;PT;2006;562;103
Boujdour;Maison sur lot économique;PT;2007;580;106
Boujdour;Maison sur lot économique;PT;2008;630;115
Boujdour;Maison sur lot économique;PT;2009;692;127
Boujdour;Maison sur lot économique;PT;2010;754;138
Boujdour;Maison sur lot économique;PT;2011;825;151
Boujdour;Maison sur lot économique;PT;2012;888;163
Boujdour;Maison sur lot économique;PT;2013;910;167
Boujdour;Maison sur lot économique;PT;2014;936;171
Boujdour;Maison sur lot économique;PT;2015;957;175
Boujdour;Maison sur lot économique;PT;2016;976;179
Boujdour;Maison sur lot économique;PT;2017;999;183
Boujdour;Maison sur lot économique;PT;2018;1012;185
Boujdour;Maison sur lot économique;PT;2019;1074;197
Boujdour;Maison sur lot économique;PT;2020;1075;197
Boujdour;Maison sur lot économique;PT;2021;1102;202
Boujdour;Maison sur lot économique;PT;2022;1150;211
Boujdour;Total ville;MLE;2001;714;100
Boujdour;Total ville;MLE;2002;765;107
Boujdour;Total ville;MLE;2003;813;114
Boujdour;Total ville;MLE;2004;850;119
Boujdour;Total ville;MLE;2005;890;124
Boujdour;Total ville;MLE;2006;927;129
Boujdour;Total ville;MLE;2007;966;134
Boujdour;Total ville;MLE;2008;1007;140
Boujdour;Total ville;MLE;2009;1056;148
Boujdour;Total ville;MLE;2010;1105;155
Boujdour;Total ville;MLE;2011;1156;163
Boujdour;Total ville;MLE;2012;1223;172
Boujdour;Total ville;MLE;2013;1259;177
Boujdour;Total ville;MLE;2014;1301;183
Boujdour;Total ville;MLE;2015;1305;182
Boujdour;Total ville;MLE;2016;1328;185
Boujdour;Total ville;MLE;2017;1352;189
Boujdour;Total ville;MLE;2018;1369;191
Boujdour;Total ville;MLE;2019;1425;199
Boujdour;Total ville;MLE;2020;1415;198
Boujdour;Total ville;MLE;2021;1436;201
Boujdour;Total ville;MLE;2022;1486;208
Boujdour;Villa;GT;2001;Non disponible;Non disponible
Boujdour;Villa;GT;2002;Non disponible;Non disponible
Boujdour;Villa;GT;2003;Non disponible;Non disponible
Boujdour;Villa;GT;2004;Non disponible;Non disponible
Boujdour;Villa;GT;2005;Non disponible;Non disponible
Boujdour;Villa;GT;2006;Non disponible;Non disponible
Boujdour;Villa;GT;2007;Non disponible;Non disponible
Boujdour;Villa;GT;2008;Non disponible;Non disponible
Boujdour;Villa;GT;2009;Non disponible;Non disponible
Boujdour;Villa;GT;2010;Non disponible;Non disponible
Boujdour;Villa;GT;2011;Non disponible;Non disponible
Boujdour;Villa;GT;2012;Non disponible;Non disponible
Boujdour;Villa;GT;2013;Non disponible;Non disponible
Boujdour;Villa;GT;2014;Non disponible;Non disponible
Boujdour;Villa;GT;2015;Non disponible;Non disponible
Boujdour;Villa;GT;2016;Non disponible;Non disponible
Boujdour;Villa;GT;2017;Non disponible;Non disponible
Boujdour;Villa;GT;2018;Non disponible;Non disponible
