Agglomération;Type d'habitat;Envergure;Année;Montants moyens des loyers (MAD);Indices des montants moyens des loyers
Eddakhla Oued Eddahab;Appartement standing;PT;2004;1364;82
Eddakhla Oued Eddahab;Appartement standing;PT;2005;1363;82
Eddakhla Oued Eddahab;Appartement standing;PT;2006;1470;89
Eddakhla Oued Eddahab;Appartement standing;PT;2007;1562;94
Eddakhla Oued Eddahab;Appartement standing;PT;2008;1646;99
Eddakhla Oued Eddahab;Appartement standing;PT;2009;1728;104
Eddakhla Oued Eddahab;Appartement standing;PT;2010;1766;106
Eddakhla Oued Eddahab;Appartement standing;PT;2011;1805;109
Eddakhla Oued Eddahab;Appartement standing;PT;2012;1843;111
Eddakhla Oued Eddahab;Appartement standing;PT;2013;1882;113
Eddakhla Oued Eddahab;Appartement standing;PT;2014;1908;115
Eddakhla Oued Eddahab;Appartement standing;PT;2015;1786;108
Eddakhla Oued Eddahab;Appartement standing;PT;2016;1755;106
Eddakhla Oued Eddahab;Appartement standing;PT;2017;1875;113
Eddakhla Oued Eddahab;Appartement standing;PT;2018;1989;120
Eddakhla Oued Eddahab;Appartement standing;PT;2019;1916;115
Eddakhla Oued Eddahab;Appartement économique;APE;2001;1224;100
Eddakhla Oued Eddahab;Appartement économique;APE;2002;1217;100
Eddakhla Oued Eddahab;Appartement économique;APE;2003;1176;98
Eddakhla Oued Eddahab;Appartement économique;APE;2004;1207;99
Eddakhla Oued Eddahab;Appartement économique;APE;2005;1222;100
Eddakhla Oued Eddahab;Appartement économique;APE;2006;1301;107
Eddakhla Oued Eddahab;Appartement économique;APE;2007;1387;114
Eddakhla Oued Eddahab;Appartement économique;APE;2008;1430;118
Eddakhla Oued Eddahab;Appartement économique;APE;2009;1486;123
Eddakhla Oued Eddahab;Appartement économique;APE;2010;1518;126
Eddakhla Oued Eddahab;Appartement économique;APE;2011;1550;128
Eddakhla Oued Eddahab;Appartement économique;APE;2012;1582;131
Eddakhla Oued Eddahab;Appartement économique;APE;2013;1614;134
Eddakhla Oued Eddahab;Appartement économique;APE;2014;1635;135
Eddakhla Oued Eddahab;Appartement économique;APE;2015;1650;127
Eddakhla Oued Eddahab;Appartement économique;APE;2016;1687;130
Eddakhla Oued Eddahab;Appartement économique;APE;2017;1761;137
Eddakhla Oued Eddahab;Appartement économique;APE;2018;1768;138
Eddakhla Oued Eddahab;Appartement économique;APE;2019;1933;152
Eddakhla Oued Eddahab;Appartement économique;GT;2001;1816;100
Eddakhla Oued Eddahab;Appartement économique;GT;2002;1806;99
Eddakhla Oued Eddahab;Appartement économique;GT;2003;1847;102
Eddakhla Oued Eddahab;Appartement économique;GT;2004;1980;109
Eddakhla Oued Eddahab;Appartement économique;GT;2005;2054;113
Eddakhla Oued Eddahab;Appartement économique;GT;2006;2097;115
Eddakhla Oued Eddahab;Appartement économique;GT;2007;2171;120
Eddakhla Oued Eddahab;Appartement économique;GT;2008;2207;122
Eddakhla Oued Eddahab;Appartement économique;GT;2009;2257;124
Eddakhla Oued Eddahab;Appartement économique;GT;2010;2314;127
Eddakhla Oued Eddahab;Appartement économique;GT;2011;2370;131
Eddakhla Oued Eddahab;Appartement économique;GT;2012;2425;134
Eddakhla Oued Eddahab;Appartement économique;GT;2013;2481;137
Eddakhla Oued Eddahab;Appartement économique;GT;2014;2556;141
Eddakhla Oued Eddahab;Appartement économique;GT;2015;2425;130
Eddakhla Oued Eddahab;Appartement économique;GT;2016;2479;133
Eddakhla Oued Eddahab;Appartement économique;GT;2017;2371;127
Eddakhla Oued Eddahab;Appartement économique;GT;2018;2468;132
Eddakhla Oued Eddahab;Appartement économique;GT;2019;2535;136
Eddakhla Oued Eddahab;Appartement économique;MT;2001;1396;100
Eddakhla Oued Eddahab;Appartement économique;MT;2002;1350;97
Eddakhla Oued Eddahab;Appartement économique;MT;2003;1275;91
Eddakhla Oued Eddahab;Appartement économique;MT;2004;1345;96
Eddakhla Oued Eddahab;Appartement économique;MT;2005;1353;97
Eddakhla Oued Eddahab;Appartement économique;MT;2006;1443;103
Eddakhla Oued Eddahab;Appartement économique;MT;2007;1539;110
Eddakhla Oued Eddahab;Appartement économique;MT;2008;1578;113
Eddakhla Oued Eddahab;Appartement économique;MT;2009;1626;117
Eddakhla Oued Eddahab;Appartement économique;MT;2010;1662;119
Eddakhla Oued Eddahab;Appartement économique;MT;2011;1699;122
Eddakhla Oued Eddahab;Appartement économique;MT;2012;1735;124
Eddakhla Oued Eddahab;Appartement économique;MT;2013;1772;127
Eddakhla Oued Eddahab;Appartement économique;MT;2014;1789;128
Eddakhla Oued Eddahab;Appartement économique;MT;2015;1730;121
Eddakhla Oued Eddahab;Appartement économique;MT;2016;1768;123
Eddakhla Oued Eddahab;Appartement économique;MT;2017;1858;130
Eddakhla Oued Eddahab;Appartement économique;MT;2018;1825;127
Eddakhla Oued Eddahab;Appartement économique;MT;2019;2003;140
Eddakhla Oued Eddahab;Appartement économique;PT;2001;864;100
Eddakhla Oued Eddahab;Appartement économique;PT;2002;925;107
Eddakhla Oued Eddahab;Appartement économique;PT;2003;936;108
Eddakhla Oued Eddahab;Appartement économique;PT;2004;890;103
Eddakhla Oued Eddahab;Appartement économique;PT;2005;909;105
Eddakhla Oued Eddahab;Appartement économique;PT;2006;973;113
Eddakhla Oued Eddahab;Appartement économique;PT;2007;1044;121
Eddakhla Oued Eddahab;Appartement économique;PT;2008;1092;126
Eddakhla Oued Eddahab;Appartement économique;PT;2009;1165;135
Eddakhla Oued Eddahab;Appartement économique;PT;2010;1187;137
Eddakhla Oued Eddahab;Appartement économique;PT;2011;1209;140
Eddakhla Oued Eddahab;Appartement économique;PT;2012;1231;142
Eddakhla Oued Eddahab;Appartement économique;PT;2013;1253;145
Eddakhla Oued Eddahab;Appartement économique;PT;2014;1275;148
Eddakhla Oued Eddahab;Appartement économique;PT;2015;1204;137
Eddakhla Oued Eddahab;Appartement économique;PT;2016;1232;140
Eddakhla Oued Eddahab;Appartement économique;PT;2017;1354;154
Eddakhla Oued Eddahab;Appartement économique;PT;2018;1391;158
Eddakhla Oued Eddahab;Appartement économique;PT;2019;1575;179
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2001;1924;100
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2002;1949;101
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2003;1872;97
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2004;1754;91
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2005;1776;92
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2006;1828;95
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2007;1972;102
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2008;2029;105
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2009;2105;109
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2010;2121;110
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2011;2138;111
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2012;2154;112
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2013;2171;113
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2014;2178;113
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2015;2041;105
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2016;2028;104
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2017;2172;112
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2018;2262;116
Eddakhla Oued Eddahab;Maison sur lot économique;GT;2019;2466;127
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2001;1050;100
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2002;1078;103
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2003;1097;105
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2004;1141;109
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2005;1171;112
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2006;1261;120
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2007;1320;125
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2008;1373;130
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2009;1435;136
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2010;1436;136
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2011;1438;137
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2012;1440;137
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2013;1442;137
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2014;1447;137
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2015;1408;125
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2016;1399;124
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2017;1481;131
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2018;1557;138
Eddakhla Oued Eddahab;Maison sur lot économique;MLE;2019;1728;154
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2001;1085;100
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2002;1101;102
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2003;1139;105
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2004;1190;110
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2005;1271;117
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2006;1390;128
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2007;1484;137
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2008;1540;142
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2009;1607;148
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2010;1611;149
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2011;1615;149
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2012;1619;149
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2013;1623;150
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2014;1627;150
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2015;1543;141
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2016;1533;140
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2017;1620;148
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2018;1702;155
Eddakhla Oued Eddahab;Maison sur lot économique;MT;2019;1898;173
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2001;904;100
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2002;954;106
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2003;948;105
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2004;996;110
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2005;937;104
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2006;978;108
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2007;969;107
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2008;1013;112
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2009;1066;118
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2010;1062;117
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2011;1059;117
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2012;1055;117
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2013;1052;116
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2014;1058;117
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2015;980;109
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2016;974;108
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2017;1024;114
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2018;1087;121
Eddakhla Oued Eddahab;Maison sur lot économique;PT;2019;1208;134
Eddakhla Oued Eddahab;Total région;MLE;2001;1213;100
Eddakhla Oued Eddahab;Total région;MLE;2002;1223;102
Eddakhla Oued Eddahab;Total région;MLE;2003;1208;101
Eddakhla Oued Eddahab;Total région;MLE;2004;1241;104
Eddakhla Oued Eddahab;Total région;MLE;2005;1261;105
Eddakhla Oued Eddahab;Total région;MLE;2006;1347;113
Eddakhla Oued Eddahab;Total région;MLE;2007;1422;119
Eddakhla Oued Eddahab;Total région;MLE;2008;1471;123
Eddakhla Oued Eddahab;Total région;MLE;2009;1530;129
Eddakhla Oued Eddahab;Total région;MLE;2010;1549;130
Eddakhla Oued Eddahab;Total région;MLE;2011;1569;132
Eddakhla Oued Eddahab;Total région;MLE;2012;1588;133
Eddakhla Oued Eddahab;Total région;MLE;2013;1607;134
Eddakhla Oued Eddahab;Total région;MLE;2014;1623;136
Eddakhla Oued Eddahab;Total région;MLE;2015;1504;125
Eddakhla Oued Eddahab;Total région;MLE;2016;1502;124
Eddakhla Oued Eddahab;Total région;MLE;2017;1586;131
Eddakhla Oued Eddahab;Total région;MLE;2018;1657;137
Eddakhla Oued Eddahab;Total région;MLE;2019;1831;152
Eddakhla Oued Eddahab;Villa;GT;2001;6404;100
Eddakhla Oued Eddahab;Villa;GT;2002;6725;105
Eddakhla Oued Eddahab;Villa;GT;2003;6321;99
Eddakhla Oued Eddahab;Villa;GT;2004;5816;91
Eddakhla Oued Eddahab;Villa;GT;2005;6093;95
Eddakhla Oued Eddahab;Villa;GT;2006;6323;99
Eddakhla Oued Eddahab;Villa;GT;2007;6821;107
Eddakhla Oued Eddahab;Villa;GT;2008;6864;107
Eddakhla Oued Eddahab;Villa;GT;2009;6898;108
Eddakhla Oued Eddahab;Villa;GT;2010;7029;110
Eddakhla Oued Eddahab;Villa;GT;2011;7162;112
Eddakhla Oued Eddahab;Villa;GT;2012;7294;114
Eddakhla Oued Eddahab;Villa;GT;2013;7425;116
Eddakhla Oued Eddahab;Villa;GT;2014;7558;118
Eddakhla Oued Eddahab;Villa;GT;2015;7554;117
Eddakhla Oued Eddahab;Villa;GT;2016;7743;119
Eddakhla Oued Eddahab;Villa;GT;2017;7859;121
Eddakhla Oued Eddahab;Villa;GT;2018;8347;129
Eddakhla Oued Eddahab;Villa;GT;2019;9218;142
Eddakhla Oued Eddahab;Villa;MT;2001;4743;100
Eddakhla Oued Eddahab;Villa;MT;2002;4792;101
Eddakhla Oued Eddahab;Villa;MT;2003;4776;101
Eddakhla Oued Eddahab;Villa;MT;2004;4776;101
Eddakhla Oued Eddahab;Villa;MT;2005;4537;96
Eddakhla Oued Eddahab;Villa;MT;2006;4776;101
Eddakhla Oued Eddahab;Villa;MT;2007;4811;101
Eddakhla Oued Eddahab;Villa;MT;2008;4888;103
Eddakhla Oued Eddahab;Villa;MT;2009;4906;103
Eddakhla Oued Eddahab;Villa;MT;2010;5051;106
Eddakhla Oued Eddahab;Villa;MT;2011;5195;110
Eddakhla Oued Eddahab;Villa;MT;2012;5340;113
Eddakhla Oued Eddahab;Villa;MT;2013;5485;116
Eddakhla Oued Eddahab;Villa;MT;2014;5629;119
Eddakhla Oued Eddahab;Villa;MT;2015;5586;116
Eddakhla Oued Eddahab;Villa;MT;2016;5725;119
Eddakhla Oued Eddahab;Villa;MT;2017;6167;128
Eddakhla Oued Eddahab;Villa;MT;2018;6449;134
Eddakhla Oued Eddahab;Villa;MT;2019;7138;148
Eddakhla Oued Eddahab;Villa;PT;2001;3950;100
Eddakhla Oued Eddahab;Villa;PT;2002;3999;101
Eddakhla Oued Eddahab;Villa;PT;2003;3999;101
Eddakhla Oued Eddahab;Villa;PT;2004;3804;96
Eddakhla Oued Eddahab;Villa;PT;2005;3444;87
Eddakhla Oued Eddahab;Villa;PT;2006;3555;90
Eddakhla Oued Eddahab;Villa;PT;2007;3626;92
Eddakhla Oued Eddahab;Villa;PT;2008;3724;94
Eddakhla Oued Eddahab;Villa;PT;2009;3811;96
Eddakhla Oued Eddahab;Villa;PT;2010;3904;99
Eddakhla Oued Eddahab;Villa;PT;2011;3996;101
Eddakhla Oued Eddahab;Villa;PT;2012;4088;104
Eddakhla Oued Eddahab;Villa;PT;2013;4181;106
Eddakhla Oued Eddahab;Villa;PT;2014;4273;108
Eddakhla Oued Eddahab;Villa;PT;2015;4248;106
Eddakhla Oued Eddahab;Villa;PT;2016;4354;108
Eddakhla Oued Eddahab;Villa;PT;2017;4531;113
Eddakhla Oued Eddahab;Villa;PT;2018;4668;116
Eddakhla Oued Eddahab;Villa;PT;2019;4372;109
Eddakhla Oued Eddahab;Villa;VIL;2001;5075;100
Eddakhla Oued Eddahab;Villa;VIL;2002;5190;102
Eddakhla Oued Eddahab;Villa;VIL;2003;5080;100
Eddakhla Oued Eddahab;Villa;VIL;2004;4936;98
Eddakhla Oued Eddahab;Villa;VIL;2005;4813;95
Eddakhla Oued Eddahab;Villa;VIL;2006;5037;99
Eddakhla Oued Eddahab;Villa;VIL;2007;5190;102
Eddakhla Oued Eddahab;Villa;VIL;2008;5261;103
Eddakhla Oued Eddahab;Villa;VIL;2009;5289;104
Eddakhla Oued Eddahab;Villa;VIL;2010;5426;107
Eddakhla Oued Eddahab;Villa;VIL;2011;5562;109
Eddakhla Oued Eddahab;Villa;VIL;2012;5698;112
Eddakhla Oued Eddahab;Villa;VIL;2013;5835;115
Eddakhla Oued Eddahab;Villa;VIL;2014;5971;117
Eddakhla Oued Eddahab;Villa;VIL;2015;5911;114
Eddakhla Oued Eddahab;Villa;VIL;2016;6058;117
Eddakhla Oued Eddahab;Villa;VIL;2017;6355;123
Eddakhla Oued Eddahab;Villa;VIL;2018;6670;129
Eddakhla Oued Eddahab;Villa;VIL;2019;7227;139
Fès Meknès;Appartement standing;APS;2001;2687;100
Fès Meknès;Appartement standing;APS;2002;2692;101
Fès Meknès;Appartement standing;APS;2003;2969;111
Fès Meknès;Appartement standing;APS;2004;3290;123
Fès Meknès;Appartement standing;APS;2005;3424;127
Fès Meknès;Appartement standing;APS;2006;3500;130
Fès Meknès;Appartement standing;APS;2007;3602;133
Fès Meknès;Appartement standing;APS;2008;3836;143
Fès Meknès;Appartement standing;APS;2009;4048;150
Fès Meknès;Appartement standing;APS;2010;4206;156
Fès Meknès;Appartement standing;APS;2011;4236;157
Fès Meknès;Appartement standing;APS;2012;4090;154
Fès Meknès;Appartement standing;APS;2013;4064;154
Fès Meknès;Appartement standing;APS;2014;4096;155
Fès Meknès;Appartement standing;APS;2015;4085;158
Fès Meknès;Appartement standing;APS;2016;4153;160
Fès Meknès;Appartement standing;APS;2017;4181;161
Fès Meknès;Appartement standing;APS;2018;4178;161
Fès Meknès;Appartement standing;APS;2019;4117;158
Fès Meknès;Appartement standing;GT;2001;3660;100
Fès Meknès;Appartement standing;GT;2002;3635;99
Fès Meknès;Appartement standing;GT;2003;4151;113
Fès Meknès;Appartement standing;GT;2004;4415;120
Fès Meknès;Appartement standing;GT;2005;4570;123
Fès Meknès;Appartement standing;GT;2006;4750;129
Fès Meknès;Appartement standing;GT;2007;4933;133
Fès Meknès;Appartement standing;GT;2008;5259;142
Fès Meknès;Appartement standing;GT;2009;5570;150
Fès Meknès;Appartement standing;GT;2010;5788;156
Fès Meknès;Appartement standing;GT;2011;5838;158
Fès Meknès;Appartement standing;GT;2012;5401;147
Fès Meknès;Appartement standing;GT;2013;5275;143
Fès Meknès;Appartement standing;GT;2014;5302;144
Fès Meknès;Appartement standing;GT;2015;5381;146
Fès Meknès;Appartement standing;GT;2016;5448;148
Fès Meknès;Appartement standing;GT;2017;5440;147
Fès Meknès;Appartement standing;GT;2018;5434;147
Fès Meknès;Appartement standing;GT;2019;5368;145
Fès Meknès;Appartement standing;MT;2001;2526;100
Fès Meknès;Appartement standing;MT;2002;2521;101
Fès Meknès;Appartement standing;MT;2003;2718;109
Fès Meknès;Appartement standing;MT;2004;3123;125
Fès Meknès;Appartement standing;MT;2005;3230;128
Fès Meknès;Appartement standing;MT;2006;3291;131
Fès Meknès;Appartement standing;MT;2007;3368;134
Fès Meknès;Appartement standing;MT;2008;3572;143
Fès Meknès;Appartement standing;MT;2009;3753;150
Fès Meknès;Appartement standing;MT;2010;3879;155
Fès Meknès;Appartement standing;MT;2011;3893;156
Fès Meknès;Appartement standing;MT;2012;3836;154
Fès Meknès;Appartement standing;MT;2013;3867;155
Fès Meknès;Appartement standing;MT;2014;3906;157
Fès Meknès;Appartement standing;MT;2015;4006;161
Fès Meknès;Appartement standing;MT;2016;4078;164
Fès Meknès;Appartement standing;MT;2017;4121;165
Fès Meknès;Appartement standing;MT;2018;4123;165
Fès Meknès;Appartement standing;MT;2019;4050;162
Fès Meknès;Appartement standing;PT;2001;1785;100
Fès Meknès;Appartement standing;PT;2002;1741;99
Fès Meknès;Appartement standing;PT;2003;1850;106
Fès Meknès;Appartement standing;PT;2004;1991;114
Fès Meknès;Appartement standing;PT;2005;2094;118
Fès Meknès;Appartement standing;PT;2006;2081;118
Fès Meknès;Appartement standing;PT;2007;2098;118
Fès Meknès;Appartement standing;PT;2008;2247;127
Fès Meknès;Appartement standing;PT;2009;2360;133
Fès Meknès;Appartement standing;PT;2010;2520;142
Fès Meknès;Appartement standing;PT;2011;2537;144
Fès Meknès;Appartement standing;PT;2012;2652;150
Fès Meknès;Appartement standing;PT;2013;2624;149
Fès Meknès;Appartement standing;PT;2014;2642;150
Fès Meknès;Appartement standing;PT;2015;2687;153
Fès Meknès;Appartement standing;PT;2016;2735;155
Fès Meknès;Appartement standing;PT;2017;2762;157
Fès Meknès;Appartement standing;PT;2018;2763;156
Fès Meknès;Appartement standing;PT;2019;2745;155
Fès Meknès;Appartement économique;APE;2001;1231;100
Fès Meknès;Appartement économique;APE;2002;1249;102
Fès Meknès;Appartement économique;APE;2003;1257;103
Fès Meknès;Appartement économique;APE;2004;1258;104
Fès Meknès;Appartement économique;APE;2005;1294;107
Fès Meknès;Appartement économique;APE;2006;1314;109
Fès Meknès;Appartement économique;APE;2007;1360;112
Fès Meknès;Appartement économique;APE;2008;1434;118
Fès Meknès;Appartement économique;APE;2009;1504;124
Fès Meknès;Appartement économique;APE;2010;1594;130
Fès Meknès;Appartement économique;APE;2011;1656;135
Fès Meknès;Appartement économique;APE;2012;1713;139
Fès Meknès;Appartement économique;APE;2013;1749;142
Fès Meknès;Appartement économique;APE;2014;1766;144
Fès Meknès;Appartement économique;APE;2015;1739;146
Fès Meknès;Appartement économique;APE;2016;1767;149
Fès Meknès;Appartement économique;APE;2017;1793;151
Fès Meknès;Appartement économique;APE;2018;1815;153
Fès Meknès;Appartement économique;APE;2019;1839;155
Fès Meknès;Appartement économique;GT;2001;1510;100
Fès Meknès;Appartement économique;GT;2002;1638;108
Fès Meknès;Appartement économique;GT;2003;1602;106
Fès Meknès;Appartement économique;GT;2004;1656;110
Fès Meknès;Appartement économique;GT;2005;1643;109
Fès Meknès;Appartement économique;GT;2006;1693;112
Fès Meknès;Appartement économique;GT;2007;1761;116
Fès Meknès;Appartement économique;GT;2008;1867;123
Fès Meknès;Appartement économique;GT;2009;1948;128
Fès Meknès;Appartement économique;GT;2010;2020;133
Fès Meknès;Appartement économique;GT;2011;2088;138
Fès Meknès;Appartement économique;GT;2012;2200;145
Fès Meknès;Appartement économique;GT;2013;2188;144
Fès Meknès;Appartement économique;GT;2014;2216;146
Fès Meknès;Appartement économique;GT;2015;2240;148
Fès Meknès;Appartement économique;GT;2016;2268;150
Fès Meknès;Appartement économique;GT;2017;2291;152
Fès Meknès;Appartement économique;GT;2018;2313;153
Fès Meknès;Appartement économique;GT;2019;2346;155
Fès Meknès;Appartement économique;MT;2001;1234;100
Fès Meknès;Appartement économique;MT;2002;1194;98
Fès Meknès;Appartement économique;MT;2003;1186;97
Fès Meknès;Appartement économique;MT;2004;1156;96
Fès Meknès;Appartement économique;MT;2005;1220;100
Fès Meknès;Appartement économique;MT;2006;1231;101
Fès Meknès;Appartement économique;MT;2007;1266;104
Fès Meknès;Appartement économique;MT;2008;1329;109
Fès Meknès;Appartement économique;MT;2009;1406;115
Fès Meknès;Appartement économique;MT;2010;1519;123
Fès Meknès;Appartement économique;MT;2011;1583;128
Fès Meknès;Appartement économique;MT;2012;1645;133
Fès Meknès;Appartement économique;MT;2013;1696;137
Fès Meknès;Appartement économique;MT;2014;1713;139
Fès Meknès;Appartement économique;MT;2015;1725;140
Fès Meknès;Appartement économique;MT;2016;1749;142
Fès Meknès;Appartement économique;MT;2017;1778;145
Fès Meknès;Appartement économique;MT;2018;1802;147
Fès Meknès;Appartement économique;MT;2019;1829;149
Fès Meknès;Appartement économique;PT;2001;804;100
Fès Meknès;Appartement économique;PT;2002;848;105
Fès Meknès;Appartement économique;PT;2003;953;118
Fès Meknès;Appartement économique;PT;2004;988;122
Fès Meknès;Appartement économique;PT;2005;1026;127
Fès Meknès;Appartement économique;PT;2006;1042;129
Fès Meknès;Appartement économique;PT;2007;1082;134
Fès Meknès;Appartement économique;PT;2008;1147;142
Fès Meknès;Appartement économique;PT;2009;1177;145
Fès Meknès;Appartement économique;PT;2010;1206;149
Fès Meknès;Appartement économique;PT;2011;1237;153
Fès Meknès;Appartement économique;PT;2012;1217;150
Fès Meknès;Appartement économique;PT;2013;1262;156
Fès Meknès;Appartement économique;PT;2014;1271;157
Fès Meknès;Appartement économique;PT;2015;1280;158
Fès Meknès;Appartement économique;PT;2016;1319;163
Fès Meknès;Appartement économique;PT;2017;1343;166
Fès Meknès;Appartement économique;PT;2018;1359;168
Fès Meknès;Appartement économique;PT;2019;1367;169
Fès Meknès;Maison sur lot économique;GT;2001;1424;100
Fès Meknès;Maison sur lot économique;GT;2002;1440;101
Fès Meknès;Maison sur lot économique;GT;2003;1469;104
Fès Meknès;Maison sur lot économique;GT;2004;1444;102
Fès Meknès;Maison sur lot économique;GT;2005;1469;103
Fès Meknès;Maison sur lot économique;GT;2006;1502;105
Fès Meknès;Maison sur lot économique;GT;2007;1568;110
Fès Meknès;Maison sur lot économique;GT;2008;1637;115
Fès Meknès;Maison sur lot économique;GT;2009;1706;119
Fès Meknès;Maison sur lot économique;GT;2010;1732;121
Fès Meknès;Maison sur lot économique;GT;2011;1789;125
Fès Meknès;Maison sur lot économique;GT;2012;1933;134
Fès Meknès;Maison sur lot économique;GT;2013;1860;130
Fès Meknès;Maison sur lot économique;GT;2014;1897;133
Fès Meknès;Maison sur lot économique;GT;2015;1929;135
Fès Meknès;Maison sur lot économique;GT;2016;1982;139
Fès Meknès;Maison sur lot économique;GT;2017;2012;141
Fès Meknès;Maison sur lot économique;GT;2018;2030;142
Fès Meknès;Maison sur lot économique;GT;2019;2064;145
Fès Meknès;Maison sur lot économique;MLE;2001;1090;100
Fès Meknès;Maison sur lot économique;MLE;2002;1110;102
Fès Meknès;Maison sur lot économique;MLE;2003;1095;100
Fès Meknès;Maison sur lot économique;MLE;2004;1063;98
Fès Meknès;Maison sur lot économique;MLE;2005;1085;100
Fès Meknès;Maison sur lot économique;MLE;2006;1120;103
Fès Meknès;Maison sur lot économique;MLE;2007;1147;106
Fès Meknès;Maison sur lot économique;MLE;2008;1206;111
Fès Meknès;Maison sur lot économique;MLE;2009;1268;116
Fès Meknès;Maison sur lot économique;MLE;2010;1331;123
Fès Meknès;Maison sur lot économique;MLE;2011;1390;128
Fès Meknès;Maison sur lot économique;MLE;2012;1452;133
Fès Meknès;Maison sur lot économique;MLE;2013;1458;135
Fès Meknès;Maison sur lot économique;MLE;2014;1491;138
Fès Meknès;Maison sur lot économique;MLE;2015;1486;141
Fès Meknès;Maison sur lot économique;MLE;2016;1528;145
Fès Meknès;Maison sur lot économique;MLE;2017;1568;149
Fès Meknès;Maison sur lot économique;MLE;2018;1590;151
Fès Meknès;Maison sur lot économique;MLE;2019;1616;154
Fès Meknès;Maison sur lot économique;MT;2001;1052;100
Fès Meknès;Maison sur lot économique;MT;2002;1073;102
Fès Meknès;Maison sur lot économique;MT;2003;1053;100
Fès Meknès;Maison sur lot économique;MT;2004;1015;97
Fès Meknès;Maison sur lot économique;MT;2005;1031;98
Fès Meknès;Maison sur lot économique;MT;2006;1070;102
Fès Meknès;Maison sur lot économique;MT;2007;1072;102
