Agglomération;Type d'habitat;Envergure;Année;Montants moyens des loyers (MAD);Indices des montants moyens des loyers
Biougra;Villa;MT;2007;5361;121
Biougra;Villa;MT;2008;5572;126
Biougra;Villa;MT;2009;5803;131
Biougra;Villa;MT;2010;5977;135
Biougra;Villa;MT;2011;6091;138
Biougra;Villa;MT;2012;6345;144
Biougra;Villa;MT;2013;6482;147
Biougra;Villa;MT;2014;6581;149
Biougra;Villa;MT;2015;6676;151
Biougra;Villa;MT;2016;6804;154
Biougra;Villa;MT;2017;6854;155
Biougra;Villa;MT;2018;6878;156
Biougra;Villa;MT;2019;6860;155
Biougra;Villa;PT;2001;2278;100
Biougra;Villa;PT;2002;2292;101
Biougra;Villa;PT;2003;2412;106
Biougra;Villa;PT;2004;2528;111
Biougra;Villa;PT;2005;2642;116
Biougra;Villa;PT;2006;2827;124
Biougra;Villa;PT;2007;2926;128
Biougra;Villa;PT;2008;3091;136
Biougra;Villa;PT;2009;3142;138
Biougra;Villa;PT;2010;3244;142
Biougra;Villa;PT;2011;3352;147
Biougra;Villa;PT;2012;3477;153
Biougra;Villa;PT;2013;3607;158
Biougra;Villa;PT;2014;3710;163
Biougra;Villa;PT;2015;3758;165
Biougra;Villa;PT;2016;3930;173
Biougra;Villa;PT;2017;3967;174
Biougra;Villa;PT;2018;4020;176
Biougra;Villa;PT;2019;4053;178
Biougra;Villa;VIL;2001;3525;100
Biougra;Villa;VIL;2002;3558;101
Biougra;Villa;VIL;2003;3699;105
Biougra;Villa;VIL;2004;3873;110
Biougra;Villa;VIL;2005;4064;115
Biougra;Villa;VIL;2006;4298;122
Biougra;Villa;VIL;2007;4359;125
Biougra;Villa;VIL;2008;4545;130
Biougra;Villa;VIL;2009;4692;134
Biougra;Villa;VIL;2010;4832;138
Biougra;Villa;VIL;2011;4942;142
Biougra;Villa;VIL;2012;5133;147
Biougra;Villa;VIL;2013;5281;152
Biougra;Villa;VIL;2014;5393;155
Biougra;Villa;VIL;2015;5405;158
Biougra;Villa;VIL;2016;5555;163
Biougra;Villa;VIL;2017;5598;164
Biougra;Villa;VIL;2018;5636;165
Biougra;Villa;VIL;2019;5644;166
Inzegane Ait Melloul;Appartement standing;APS;2001;2488;100
Inzegane Ait Melloul;Appartement standing;APS;2002;2583;104
Inzegane Ait Melloul;Appartement standing;APS;2003;2795;112
Inzegane Ait Melloul;Appartement standing;APS;2004;3038;122
Inzegane Ait Melloul;Appartement standing;APS;2005;3255;131
Inzegane Ait Melloul;Appartement standing;APS;2006;3120;126
Inzegane Ait Melloul;Appartement standing;APS;2007;2890;116
Inzegane Ait Melloul;Appartement standing;APS;2008;2970;119
Inzegane Ait Melloul;Appartement standing;APS;2009;3085;124
Inzegane Ait Melloul;Appartement standing;APS;2010;3199;128
Inzegane Ait Melloul;Appartement standing;APS;2011;3254;130
Inzegane Ait Melloul;Appartement standing;APS;2012;3204;129
Inzegane Ait Melloul;Appartement standing;APS;2013;3204;129
Inzegane Ait Melloul;Appartement standing;APS;2014;3180;128
Inzegane Ait Melloul;Appartement standing;APS;2015;3149;131
Inzegane Ait Melloul;Appartement standing;APS;2016;3162;132
Inzegane Ait Melloul;Appartement standing;APS;2017;3220;134
Inzegane Ait Melloul;Appartement standing;APS;2018;3256;136
Inzegane Ait Melloul;Appartement standing;APS;2019;3312;138
Inzegane Ait Melloul;Appartement standing;GT;2001;2852;100
Inzegane Ait Melloul;Appartement standing;GT;2002;3100;109
Inzegane Ait Melloul;Appartement standing;GT;2003;3403;119
Inzegane Ait Melloul;Appartement standing;GT;2004;3740;131
Inzegane Ait Melloul;Appartement standing;GT;2005;3740;131
Inzegane Ait Melloul;Appartement standing;GT;2006;3709;130
Inzegane Ait Melloul;Appartement standing;GT;2007;3558;125
Inzegane Ait Melloul;Appartement standing;GT;2008;3658;128
Inzegane Ait Melloul;Appartement standing;GT;2009;3926;138
Inzegane Ait Melloul;Appartement standing;GT;2010;4065;143
Inzegane Ait Melloul;Appartement standing;GT;2011;4145;145
Inzegane Ait Melloul;Appartement standing;GT;2012;3966;139
Inzegane Ait Melloul;Appartement standing;GT;2013;3939;138
Inzegane Ait Melloul;Appartement standing;GT;2014;3881;136
Inzegane Ait Melloul;Appartement standing;GT;2015;3960;139
Inzegane Ait Melloul;Appartement standing;GT;2016;3935;138
Inzegane Ait Melloul;Appartement standing;GT;2017;3996;140
Inzegane Ait Melloul;Appartement standing;GT;2018;4031;141
Inzegane Ait Melloul;Appartement standing;GT;2019;4092;143
Inzegane Ait Melloul;Appartement standing;MT;2001;2483;100
Inzegane Ait Melloul;Appartement standing;MT;2002;2531;102
Inzegane Ait Melloul;Appartement standing;MT;2003;2725;110
Inzegane Ait Melloul;Appartement standing;MT;2004;2956;119
Inzegane Ait Melloul;Appartement standing;MT;2005;3245;131
Inzegane Ait Melloul;Appartement standing;MT;2006;3064;123
Inzegane Ait Melloul;Appartement standing;MT;2007;2788;112
Inzegane Ait Melloul;Appartement standing;MT;2008;2870;116
Inzegane Ait Melloul;Appartement standing;MT;2009;2958;119
Inzegane Ait Melloul;Appartement standing;MT;2010;3071;124
Inzegane Ait Melloul;Appartement standing;MT;2011;3118;126
Inzegane Ait Melloul;Appartement standing;MT;2012;3103;125
Inzegane Ait Melloul;Appartement standing;MT;2013;3113;125
Inzegane Ait Melloul;Appartement standing;MT;2014;3091;124
Inzegane Ait Melloul;Appartement standing;MT;2015;3157;127
Inzegane Ait Melloul;Appartement standing;MT;2016;3175;128
Inzegane Ait Melloul;Appartement standing;MT;2017;3234;130
Inzegane Ait Melloul;Appartement standing;MT;2018;3270;132
Inzegane Ait Melloul;Appartement standing;MT;2019;3325;134
Inzegane Ait Melloul;Appartement standing;PT;2001;1487;100
Inzegane Ait Melloul;Appartement standing;PT;2002;1613;108
Inzegane Ait Melloul;Appartement standing;PT;2003;1732;116
Inzegane Ait Melloul;Appartement standing;PT;2004;1824;123
Inzegane Ait Melloul;Appartement standing;PT;2005;1953;131
Inzegane Ait Melloul;Appartement standing;PT;2006;1980;133
Inzegane Ait Melloul;Appartement standing;PT;2007;1975;133
Inzegane Ait Melloul;Appartement standing;PT;2008;1974;133
Inzegane Ait Melloul;Appartement standing;PT;2009;1926;129
Inzegane Ait Melloul;Appartement standing;PT;2010;1973;133
Inzegane Ait Melloul;Appartement standing;PT;2011;2032;137
Inzegane Ait Melloul;Appartement standing;PT;2012;2009;135
Inzegane Ait Melloul;Appartement standing;PT;2013;1980;133
Inzegane Ait Melloul;Appartement standing;PT;2014;2042;137
Inzegane Ait Melloul;Appartement standing;PT;2015;2137;144
Inzegane Ait Melloul;Appartement standing;PT;2016;2166;146
Inzegane Ait Melloul;Appartement standing;PT;2017;2215;149
Inzegane Ait Melloul;Appartement standing;PT;2018;2254;152
Inzegane Ait Melloul;Appartement standing;PT;2019;2312;155
Inzegane Ait Melloul;Appartement économique;APE;2001;1553;100
Inzegane Ait Melloul;Appartement économique;APE;2002;1656;106
Inzegane Ait Melloul;Appartement économique;APE;2003;1630;104
Inzegane Ait Melloul;Appartement économique;APE;2004;1613;103
Inzegane Ait Melloul;Appartement économique;APE;2005;1539;98
Inzegane Ait Melloul;Appartement économique;APE;2006;1511;97
Inzegane Ait Melloul;Appartement économique;APE;2007;1494;96
Inzegane Ait Melloul;Appartement économique;APE;2008;1514;97
Inzegane Ait Melloul;Appartement économique;APE;2009;1612;103
Inzegane Ait Melloul;Appartement économique;APE;2010;1638;105
Inzegane Ait Melloul;Appartement économique;APE;2011;1721;110
Inzegane Ait Melloul;Appartement économique;APE;2012;1863;119
Inzegane Ait Melloul;Appartement économique;APE;2013;1952;125
Inzegane Ait Melloul;Appartement économique;APE;2014;2007;129
Inzegane Ait Melloul;Appartement économique;APE;2015;1985;133
Inzegane Ait Melloul;Appartement économique;APE;2016;2012;135
Inzegane Ait Melloul;Appartement économique;APE;2017;2054;138
Inzegane Ait Melloul;Appartement économique;APE;2018;2091;141
Inzegane Ait Melloul;Appartement économique;APE;2019;2102;141
Inzegane Ait Melloul;Appartement économique;GT;2001;1790;100
Inzegane Ait Melloul;Appartement économique;GT;2002;1942;109
Inzegane Ait Melloul;Appartement économique;GT;2003;1943;109
Inzegane Ait Melloul;Appartement économique;GT;2004;1959;109
Inzegane Ait Melloul;Appartement économique;GT;2005;1893;106
Inzegane Ait Melloul;Appartement économique;GT;2006;1807;101
Inzegane Ait Melloul;Appartement économique;GT;2007;1771;99
Inzegane Ait Melloul;Appartement économique;GT;2008;1799;101
Inzegane Ait Melloul;Appartement économique;GT;2009;1977;110
Inzegane Ait Melloul;Appartement économique;GT;2010;1994;111
Inzegane Ait Melloul;Appartement économique;GT;2011;2072;116
Inzegane Ait Melloul;Appartement économique;GT;2012;2268;127
Inzegane Ait Melloul;Appartement économique;GT;2013;2392;134
Inzegane Ait Melloul;Appartement économique;GT;2014;2436;136
Inzegane Ait Melloul;Appartement économique;GT;2015;2552;143
Inzegane Ait Melloul;Appartement économique;GT;2016;2607;146
Inzegane Ait Melloul;Appartement économique;GT;2017;2643;148
Inzegane Ait Melloul;Appartement économique;GT;2018;2674;149
Inzegane Ait Melloul;Appartement économique;GT;2019;2702;151
Inzegane Ait Melloul;Appartement économique;MT;2001;1531;100
Inzegane Ait Melloul;Appartement économique;MT;2002;1642;107
Inzegane Ait Melloul;Appartement économique;MT;2003;1592;104
Inzegane Ait Melloul;Appartement économique;MT;2004;1565;102
Inzegane Ait Melloul;Appartement économique;MT;2005;1489;97
Inzegane Ait Melloul;Appartement économique;MT;2006;1488;97
Inzegane Ait Melloul;Appartement économique;MT;2007;1475;96
Inzegane Ait Melloul;Appartement économique;MT;2008;1491;97
Inzegane Ait Melloul;Appartement économique;MT;2009;1551;101
Inzegane Ait Melloul;Appartement économique;MT;2010;1576;103
Inzegane Ait Melloul;Appartement économique;MT;2011;1657;108
Inzegane Ait Melloul;Appartement économique;MT;2012;1781;116
Inzegane Ait Melloul;Appartement économique;MT;2013;1860;121
Inzegane Ait Melloul;Appartement économique;MT;2014;1922;126
Inzegane Ait Melloul;Appartement économique;MT;2015;2019;132
Inzegane Ait Melloul;Appartement économique;MT;2016;2043;133
Inzegane Ait Melloul;Appartement économique;MT;2017;2089;136
Inzegane Ait Melloul;Appartement économique;MT;2018;2124;139
Inzegane Ait Melloul;Appartement économique;MT;2019;2121;139
Inzegane Ait Melloul;Appartement économique;PT;2001;1094;100
Inzegane Ait Melloul;Appartement économique;PT;2002;1058;97
Inzegane Ait Melloul;Appartement économique;PT;2003;1059;97
Inzegane Ait Melloul;Appartement économique;PT;2004;1007;92
Inzegane Ait Melloul;Appartement économique;PT;2005;916;84
Inzegane Ait Melloul;Appartement économique;PT;2006;927;85
Inzegane Ait Melloul;Appartement économique;PT;2007;936;86
Inzegane Ait Melloul;Appartement économique;PT;2008;953;87
Inzegane Ait Melloul;Appartement économique;PT;2009;1008;92
Inzegane Ait Melloul;Appartement économique;PT;2010;1061;97
Inzegane Ait Melloul;Appartement économique;PT;2011;1158;106
Inzegane Ait Melloul;Appartement économique;PT;2012;1243;114
Inzegane Ait Melloul;Appartement économique;PT;2013;1293;118
Inzegane Ait Melloul;Appartement économique;PT;2014;1343;123
Inzegane Ait Melloul;Appartement économique;PT;2015;1391;127
Inzegane Ait Melloul;Appartement économique;PT;2016;1398;128
Inzegane Ait Melloul;Appartement économique;PT;2017;1436;131
Inzegane Ait Melloul;Appartement économique;PT;2018;1482;135
Inzegane Ait Melloul;Appartement économique;PT;2019;1502;137
Inzegane Ait Melloul;Maison sur lot économique;GT;2001;1824;100
Inzegane Ait Melloul;Maison sur lot économique;GT;2002;1824;100
Inzegane Ait Melloul;Maison sur lot économique;GT;2003;1680;92
Inzegane Ait Melloul;Maison sur lot économique;GT;2004;1569;86
Inzegane Ait Melloul;Maison sur lot économique;GT;2005;1597;88
Inzegane Ait Melloul;Maison sur lot économique;GT;2006;1706;94
Inzegane Ait Melloul;Maison sur lot économique;GT;2007;1762;97
Inzegane Ait Melloul;Maison sur lot économique;GT;2008;1839;101
Inzegane Ait Melloul;Maison sur lot économique;GT;2009;2017;111
Inzegane Ait Melloul;Maison sur lot économique;GT;2010;2130;117
Inzegane Ait Melloul;Maison sur lot économique;GT;2011;2204;121
Inzegane Ait Melloul;Maison sur lot économique;GT;2012;2273;125
Inzegane Ait Melloul;Maison sur lot économique;GT;2013;2266;124
Inzegane Ait Melloul;Maison sur lot économique;GT;2014;2313;127
Inzegane Ait Melloul;Maison sur lot économique;GT;2015;2363;130
Inzegane Ait Melloul;Maison sur lot économique;GT;2016;2363;130
Inzegane Ait Melloul;Maison sur lot économique;GT;2017;2389;131
Inzegane Ait Melloul;Maison sur lot économique;GT;2018;2418;133
Inzegane Ait Melloul;Maison sur lot économique;GT;2019;2451;134
Inzegane Ait Melloul;Maison sur lot économique;MLE;2001;1443;100
Inzegane Ait Melloul;Maison sur lot économique;MLE;2002;1441;100
Inzegane Ait Melloul;Maison sur lot économique;MLE;2003;1411;98
Inzegane Ait Melloul;Maison sur lot économique;MLE;2004;1376;96
Inzegane Ait Melloul;Maison sur lot économique;MLE;2005;1353;94
Inzegane Ait Melloul;Maison sur lot économique;MLE;2006;1381;96
Inzegane Ait Melloul;Maison sur lot économique;MLE;2007;1423;99
Inzegane Ait Melloul;Maison sur lot économique;MLE;2008;1471;102
Inzegane Ait Melloul;Maison sur lot économique;MLE;2009;1588;110
Inzegane Ait Melloul;Maison sur lot économique;MLE;2010;1674;116
Inzegane Ait Melloul;Maison sur lot économique;MLE;2011;1741;121
Inzegane Ait Melloul;Maison sur lot économique;MLE;2012;1779;124
Inzegane Ait Melloul;Maison sur lot économique;MLE;2013;1837;128
Inzegane Ait Melloul;Maison sur lot économique;MLE;2014;1900;133
Inzegane Ait Melloul;Maison sur lot économique;MLE;2015;1860;137
Inzegane Ait Melloul;Maison sur lot économique;MLE;2016;1864;137
Inzegane Ait Melloul;Maison sur lot économique;MLE;2017;1888;139
Inzegane Ait Melloul;Maison sur lot économique;MLE;2018;1914;141
Inzegane Ait Melloul;Maison sur lot économique;MLE;2019;1923;141
Inzegane Ait Melloul;Maison sur lot économique;MT;2001;1329;100
Inzegane Ait Melloul;Maison sur lot économique;MT;2002;1328;100
Inzegane Ait Melloul;Maison sur lot économique;MT;2003;1381;104
Inzegane Ait Melloul;Maison sur lot économique;MT;2004;1385;104
Inzegane Ait Melloul;Maison sur lot économique;MT;2005;1338;101
Inzegane Ait Melloul;Maison sur lot économique;MT;2006;1312;99
Inzegane Ait Melloul;Maison sur lot économique;MT;2007;1333;100
Inzegane Ait Melloul;Maison sur lot économique;MT;2008;1356;102
Inzegane Ait Melloul;Maison sur lot économique;MT;2009;1441;108
Inzegane Ait Melloul;Maison sur lot économique;MT;2010;1503;113
Inzegane Ait Melloul;Maison sur lot économique;MT;2011;1559;117
Inzegane Ait Melloul;Maison sur lot économique;MT;2012;1587;119
Inzegane Ait Melloul;Maison sur lot économique;MT;2013;1699;128
Inzegane Ait Melloul;Maison sur lot économique;MT;2014;1774;133
Inzegane Ait Melloul;Maison sur lot économique;MT;2015;1813;136
Inzegane Ait Melloul;Maison sur lot économique;MT;2016;1830;138
Inzegane Ait Melloul;Maison sur lot économique;MT;2017;1856;140
Inzegane Ait Melloul;Maison sur lot économique;MT;2018;1886;142
Inzegane Ait Melloul;Maison sur lot économique;MT;2019;1892;142
Inzegane Ait Melloul;Maison sur lot économique;PT;2001;994;100
Inzegane Ait Melloul;Maison sur lot économique;PT;2002;984;99
Inzegane Ait Melloul;Maison sur lot économique;PT;2003;912;92
Inzegane Ait Melloul;Maison sur lot économique;PT;2004;907;91
Inzegane Ait Melloul;Maison sur lot économique;PT;2005;851;86
Inzegane Ait Melloul;Maison sur lot économique;PT;2006;901;91
Inzegane Ait Melloul;Maison sur lot économique;PT;2007;982;99
Inzegane Ait Melloul;Maison sur lot économique;PT;2008;1056;106
Inzegane Ait Melloul;Maison sur lot économique;PT;2009;1153;116
Inzegane Ait Melloul;Maison sur lot économique;PT;2010;1267;127
Inzegane Ait Melloul;Maison sur lot économique;PT;2011;1354;136
Inzegane Ait Melloul;Maison sur lot économique;PT;2012;1361;137
Inzegane Ait Melloul;Maison sur lot économique;PT;2013;1374;138
Inzegane Ait Melloul;Maison sur lot économique;PT;2014;1427;144
Inzegane Ait Melloul;Maison sur lot économique;PT;2015;1444;145
Inzegane Ait Melloul;Maison sur lot économique;PT;2016;1432;144
Inzegane Ait Melloul;Maison sur lot économique;PT;2017;1450;146
Inzegane Ait Melloul;Maison sur lot économique;PT;2018;1468;148
Inzegane Ait Melloul;Maison sur lot économique;PT;2019;1456;146
Inzegane Ait Melloul;Total ville;MLE;2001;1646;100
Inzegane Ait Melloul;Total ville;MLE;2002;1708;103
Inzegane Ait Melloul;Total ville;MLE;2003;1686;102
Inzegane Ait Melloul;Total ville;MLE;2004;1672;100
Inzegane Ait Melloul;Total ville;MLE;2005;1634;97
Inzegane Ait Melloul;Total ville;MLE;2006;1641;97
Inzegane Ait Melloul;Total ville;MLE;2007;1665;98
Inzegane Ait Melloul;Total ville;MLE;2008;1712;101
Inzegane Ait Melloul;Total ville;MLE;2009;1807;108
Inzegane Ait Melloul;Total ville;MLE;2010;1866;112
Inzegane Ait Melloul;Total ville;MLE;2011;1935;116
Inzegane Ait Melloul;Total ville;MLE;2012;2022;122
Inzegane Ait Melloul;Total ville;MLE;2013;2089;127
Inzegane Ait Melloul;Total ville;MLE;2014;2140;131
Inzegane Ait Melloul;Total ville;MLE;2015;2038;136
Inzegane Ait Melloul;Total ville;MLE;2016;2052;136
Inzegane Ait Melloul;Total ville;MLE;2017;2083;139
Inzegane Ait Melloul;Total ville;MLE;2018;2113;141
Inzegane Ait Melloul;Total ville;MLE;2019;2124;141
Inzegane Ait Melloul;Villa;GT;2001;8694;100
Inzegane Ait Melloul;Villa;GT;2002;9353;108
Inzegane Ait Melloul;Villa;GT;2003;9173;106
Inzegane Ait Melloul;Villa;GT;2004;9789;113
Inzegane Ait Melloul;Villa;GT;2005;9944;114
Inzegane Ait Melloul;Villa;GT;2006;10179;117
Inzegane Ait Melloul;Villa;GT;2007;11137;128
Inzegane Ait Melloul;Villa;GT;2008;11914;137
Inzegane Ait Melloul;Villa;GT;2009;10930;126
Inzegane Ait Melloul;Villa;GT;2010;11182;129
Inzegane Ait Melloul;Villa;GT;2011;10842;125
Inzegane Ait Melloul;Villa;GT;2012;11284;130
Inzegane Ait Melloul;Villa;GT;2013;10997;126
Inzegane Ait Melloul;Villa;GT;2014;10694;123
Inzegane Ait Melloul;Villa;GT;2015;10693;123
Inzegane Ait Melloul;Villa;GT;2016;10971;126
Inzegane Ait Melloul;Villa;GT;2017;11068;127
Inzegane Ait Melloul;Villa;GT;2018;11233;129
Inzegane Ait Melloul;Villa;GT;2019;11239;129
Inzegane Ait Melloul;Villa;MT;2001;5394;100
Inzegane Ait Melloul;Villa;MT;2002;5721;106
Inzegane Ait Melloul;Villa;MT;2003;5781;107
Inzegane Ait Melloul;Villa;MT;2004;5729;106
Inzegane Ait Melloul;Villa;MT;2005;5921;110
Inzegane Ait Melloul;Villa;MT;2006;6476;120
Inzegane Ait Melloul;Villa;MT;2007;6918;128
Inzegane Ait Melloul;Villa;MT;2008;7364;137
Inzegane Ait Melloul;Villa;MT;2009;7545;140
Inzegane Ait Melloul;Villa;MT;2010;7552;140
Inzegane Ait Melloul;Villa;MT;2011;7554;140
Inzegane Ait Melloul;Villa;MT;2012;7281;135
Inzegane Ait Melloul;Villa;MT;2013;7240;134
Inzegane Ait Melloul;Villa;MT;2014;7142;132
Inzegane Ait Melloul;Villa;MT;2015;7205;134
Inzegane Ait Melloul;Villa;MT;2016;7234;134
Inzegane Ait Melloul;Villa;MT;2017;7319;136
Inzegane Ait Melloul;Villa;MT;2018;7362;136
Inzegane Ait Melloul;Villa;MT;2019;7367;137
Inzegane Ait Melloul;Villa;PT;2001;2993;100
Inzegane Ait Melloul;Villa;PT;2002;3262;109
Inzegane Ait Melloul;Villa;PT;2003;3569;119
Inzegane Ait Melloul;Villa;PT;2004;3796;127
Inzegane Ait Melloul;Villa;PT;2005;4030;135
Inzegane Ait Melloul;Villa;PT;2006;3957;132
Inzegane Ait Melloul;Villa;PT;2007;4152;139
Inzegane Ait Melloul;Villa;PT;2008;3998;134
Inzegane Ait Melloul;Villa;PT;2009;3878;130
Inzegane Ait Melloul;Villa;PT;2010;3999;134
Inzegane Ait Melloul;Villa;PT;2011;3978;133
Inzegane Ait Melloul;Villa;PT;2012;3899;130
Inzegane Ait Melloul;Villa;PT;2013;3988;133
Inzegane Ait Melloul;Villa;PT;2014;3924;131
Inzegane Ait Melloul;Villa;PT;2015;4071;136
Inzegane Ait Melloul;Villa;PT;2016;4224;141
Inzegane Ait Melloul;Villa;PT;2017;4341;145
Inzegane Ait Melloul;Villa;PT;2018;4424;148
Inzegane Ait Melloul;Villa;PT;2019;4427;148
Inzegane Ait Melloul;Villa;VIL;2001;6430;100
Inzegane Ait Melloul;Villa;VIL;2002;6889;107
Inzegane Ait Melloul;Villa;VIL;2003;6885;108
Inzegane Ait Melloul;Villa;VIL;2004;7159;112
Inzegane Ait Melloul;Villa;VIL;2005;7341;116
Inzegane Ait Melloul;Villa;VIL;2006;7665;121
Inzegane Ait Melloul;Villa;VIL;2007;8288;130
Inzegane Ait Melloul;Villa;VIL;2008;8783;136
Inzegane Ait Melloul;Villa;VIL;2009;8424;132
Inzegane Ait Melloul;Villa;VIL;2010;8552;134
Inzegane Ait Melloul;Villa;VIL;2011;8405;132
Inzegane Ait Melloul;Villa;VIL;2012;8465;132
Inzegane Ait Melloul;Villa;VIL;2013;8340;131
Inzegane Ait Melloul;Villa;VIL;2014;8160;128
Inzegane Ait Melloul;Villa;VIL;2015;7431;131
Inzegane Ait Melloul;Villa;VIL;2016;7566;134
Inzegane Ait Melloul;Villa;VIL;2017;7663;136
Inzegane Ait Melloul;Villa;VIL;2018;7752;137
Inzegane Ait Melloul;Villa;VIL;2019;7757;137
Souss Massa;Appartement standing;APS;2001;2389;100
Souss Massa;Appartement standing;APS;2002;2451;103
Souss Massa;Appartement standing;APS;2003;2631;110
Souss Massa;Appartement standing;APS;2004;2821;117
Souss Massa;Appartement standing;APS;2005;2920;124
Souss Massa;Appartement standing;APS;2006;2897;123
Souss Massa;Appartement standing;APS;2007;2801;120
Souss Massa;Appartement standing;APS;2008;2885;123
Souss Massa;Appartement standing;APS;2009;2943;126
Souss Massa;Appartement standing;APS;2010;3023;129
Souss Massa;Appartement standing;APS;2011;3081;132
Souss Massa;Appartement standing;APS;2012;3107;133
Souss Massa;Appartement standing;APS;2013;3189;136
Souss Massa;Appartement standing;APS;2014;3233;139
Souss Massa;Appartement standing;APS;2015;3213;145
Souss Massa;Appartement standing;APS;2016;3308;150
Souss Massa;Appartement standing;APS;2017;3354;152
Souss Massa;Appartement standing;APS;2018;3392;154
Souss Massa;Appartement standing;APS;2019;3439;156
Souss Massa;Appartement standing;GT;2001;2851;100
Souss Massa;Appartement standing;GT;2002;3064;107
Souss Massa;Appartement standing;GT;2003;3307;116
Souss Massa;Appartement standing;GT;2004;3544;124
Souss Massa;Appartement standing;GT;2005;3477;122
Souss Massa;Appartement standing;GT;2006;3540;125
Souss Massa;Appartement standing;GT;2007;3509;124
Souss Massa;Appartement standing;GT;2008;3561;126
Souss Massa;Appartement standing;GT;2009;3751;132
Souss Massa;Appartement standing;GT;2010;3854;136
Souss Massa;Appartement standing;GT;2011;3936;139
Souss Massa;Appartement standing;GT;2012;3899;138
Souss Massa;Appartement standing;GT;2013;3986;141
Souss Massa;Appartement standing;GT;2014;4008;141
Souss Massa;Appartement standing;GT;2015;4082;145
Souss Massa;Appartement standing;GT;2016;4159;148
Souss Massa;Appartement standing;GT;2017;4208;150
Souss Massa;Appartement standing;GT;2018;4240;151
Souss Massa;Appartement standing;GT;2019;4307;153
Souss Massa;Appartement standing;MT;2001;2432;100
Souss Massa;Appartement standing;MT;2002;2455;101
Souss Massa;Appartement standing;MT;2003;2632;108
Souss Massa;Appartement standing;MT;2004;2821;116
Souss Massa;Appartement standing;MT;2005;2967;123
Souss Massa;Appartement standing;MT;2006;2916;122
Souss Massa;Appartement standing;MT;2007;2796;117
Souss Massa;Appartement standing;MT;2008;2901;122
Souss Massa;Appartement standing;MT;2009;2923;123
Souss Massa;Appartement standing;MT;2010;3006;126
Souss Massa;Appartement standing;MT;2011;3061;129
Souss Massa;Appartement standing;MT;2012;3103;131
Souss Massa;Appartement standing;MT;2013;3193;134
Souss Massa;Appartement standing;MT;2014;3233;136
Souss Massa;Appartement standing;MT;2015;3290;140
Souss Massa;Appartement standing;MT;2016;3393;145
Souss Massa;Appartement standing;MT;2017;3440;147
Souss Massa;Appartement standing;MT;2018;3481;148
Souss Massa;Appartement standing;MT;2019;3524;150
Souss Massa;Appartement standing;PT;2001;1473;100
Souss Massa;Appartement standing;PT;2002;1562;106
Souss Massa;Appartement standing;PT;2003;1651;112
Souss Massa;Appartement standing;PT;2004;1744;118
Souss Massa;Appartement standing;PT;2005;1848;126
Souss Massa;Appartement standing;PT;2006;1902;130
Souss Massa;Appartement standing;PT;2007;1891;130
Souss Massa;Appartement standing;PT;2008;1904;131
Souss Massa;Appartement standing;PT;2009;1969;135
Souss Massa;Appartement standing;PT;2010;2002;137
Souss Massa;Appartement standing;PT;2011;2054;141
Souss Massa;Appartement standing;PT;2012;2083;143
Souss Massa;Appartement standing;PT;2013;2114;145
Souss Massa;Appartement standing;PT;2014;2218;152
Souss Massa;Appartement standing;PT;2015;2314;160
Souss Massa;Appartement standing;PT;2016;2403;166
Souss Massa;Appartement standing;PT;2017;2445;169
Souss Massa;Appartement standing;PT;2018;2481;172
Souss Massa;Appartement standing;PT;2019;2521;174
Souss Massa;Appartement économique;APE;2001;1556;100
Souss Massa;Appartement économique;APE;2002;1658;106
Souss Massa;Appartement économique;APE;2003;1669;107
Souss Massa;Appartement économique;APE;2004;1683;108
Souss Massa;Appartement économique;APE;2005;1651;107
Souss Massa;Appartement économique;APE;2006;1668;109
Souss Massa;Appartement économique;APE;2007;1684;110
Souss Massa;Appartement économique;APE;2008;1720;113
Souss Massa;Appartement économique;APE;2009;1796;117
Souss Massa;Appartement économique;APE;2010;1841;121
Souss Massa;Appartement économique;APE;2011;1904;125
Souss Massa;Appartement économique;APE;2012;1965;129
Souss Massa;Appartement économique;APE;2013;2032;134
Souss Massa;Appartement économique;APE;2014;2076;137
Souss Massa;Appartement économique;APE;2015;2011;140
Souss Massa;Appartement économique;APE;2016;2033;142
Souss Massa;Appartement économique;APE;2017;2065;144
Souss Massa;Appartement économique;APE;2018;2095;147
Souss Massa;Appartement économique;APE;2019;2109;148
Souss Massa;Appartement économique;GT;2001;1822;100
Souss Massa;Appartement économique;GT;2002;1960;107
Souss Massa;Appartement économique;GT;2003;2004;110
Souss Massa;Appartement économique;GT;2004;2047;112
Souss Massa;Appartement économique;GT;2005;2035;112
Souss Massa;Appartement économique;GT;2006;2012;111
Souss Massa;Appartement économique;GT;2007;2023;112
Souss Massa;Appartement économique;GT;2008;2077;115
Souss Massa;Appartement économique;GT;2009;2225;123
Souss Massa;Appartement économique;GT;2010;2267;125
Souss Massa;Appartement économique;GT;2011;2312;128
Souss Massa;Appartement économique;GT;2012;2401;133
Souss Massa;Appartement économique;GT;2013;2498;138
Souss Massa;Appartement économique;GT;2014;2527;140
Souss Massa;Appartement économique;GT;2015;2547;143
Souss Massa;Appartement économique;GT;2016;2580;145
Souss Massa;Appartement économique;GT;2017;2607;146
Souss Massa;Appartement économique;GT;2018;2631;148
Souss Massa;Appartement économique;GT;2019;2680;151
Souss Massa;Appartement économique;MT;2001;1570;100
